id,customer_id,address_type,postal_code,street,number,complement,district,city,state,country,is_primary
255,125,billing,92295014,Passarela de Carvalho,840,Apto 695,Distrito Industrial Do Jatoba,Nogueira,PB,BR,TRUE
256,125,secondary,47679007,Distrito de das Neves,76,,Monte Azul,Pereira da Mata,RR,BR,FALSE
257,125,secondary,60943868,Viela Souza,90,,Leticia,Pacheco da Serra,MT,BR,FALSE
258,126,billing,29726-692,Distrito Duarte,82,Apto 346,Centro,Melo,AL,BR,TRUE
259,126,secondary,72334-466,Colônia Caleb Fogaça,5,,Universo,Borges da Prata,AL,BR,FALSE
260,127,billing,86288-688,Vale Lucca da Mata,59,,Fernão Dias,Sá,ES,BR,TRUE
261,127,secondary,18695-613,Lagoa de da Mata,9,,São Jorge 3ª Seção,Sampaio,RS,BR,FALSE
262,128,billing,18380169,Estrada de da Mata,26,Apto 237,Santa Helena,Pires,RN,BR,TRUE
263,128,billing,12201631,Núcleo de Cirino,1,,Vila Beâtnia,da Costa,RJ,BR,FALSE
264,129,billing,52313363,Campo de da Rocha,9,,Conjunto Santa Maria,Cavalcante,PR,BR,TRUE
265,129,billing,23189672,Condomínio Cirino,159,Apto 317,Santa Amelia,Guerra Verde,RR,BR,FALSE
266,130,billing,00191765,Estação da Rocha,48,,Grotinha,Viana,PE,BR,TRUE
267,130,billing,15154-746,Condomínio de Camargo,90,Apto 702,Salgado Filho,Nascimento,CE,BR,FALSE
268,130,billing,40093808,Estrada de da Paz,412,,Conjunto Lagoa,Garcia,RO,BR,FALSE
269,131,billing,05932418,Conjunto Rodrigues,82,,Miramar,Fonseca,BA,BR,TRUE
270,131,billing,21311679,Lago Lucas Moura,72,,Santa Helena,Brito,SC,BR,FALSE
271,132,billing,67811678,Conjunto Anthony Gabriel Cavalcanti,61,Apto 386,Buritis,Sá da Serra,PA,BR,TRUE
272,132,billing,30220-994,Recanto Rodrigues,13,,Jaraguá,Fonseca,SE,BR,FALSE
273,133,billing,19841050,Largo Antonella Abreu,648,,Conjunto Jardim Filadélfia,Jesus do Amparo,PB,BR,TRUE
274,133,secondary,37846797,Aeroporto Novais,80,Apto 644,Palmeiras,Fernandes,PE,BR,FALSE
275,133,secondary,55017272,Via Luísa da Cruz,38,,Serrano,Campos,RR,BR,FALSE
276,134,billing,20511213,Alameda Letícia Costa,18,,Boa Esperança,Fonseca,AC,BR,TRUE
277,135,billing,40651174,Campo Felipe Marques ,7,,Independência,Macedo Verde,PA,BR,TRUE
278,136,billing,31240-790,Vereda Ana Cecília Nogueira,4,,São José,Oliveira,AL,BR,TRUE
279,137,billing,14567677,Campo Camila Cardoso,79,Apto 017,Ápia,Vieira,AM,BR,TRUE
280,138,billing,64517-702,Viaduto Costela,604,Apto 347,Santa Rita De Cássia,Macedo,PB,BR,TRUE
281,138,secondary,53209592,Ladeira de Moura,487,,Mariano De Abreu,Cavalcanti de Marques,CE,BR,FALSE
282,139,billing,35702409,Travessa Montenegro,46,Apto 984,Vila São Dimas,da Paz da Prata,MA,BR,TRUE
283,139,secondary,27398-356,Morro de Cardoso,29,,São Vicente,Ribeiro dos Dourados,MG,BR,FALSE
284,140,billing,27353340, Vereda Levi Araújo,7,Apto 633,Indaiá,Camargo,GO,BR,TRUE
285,140,billing,15634526,Passarela Cavalcante,386,,Lourdes,Correia,MS,BR,FALSE
286,140,secondary,04445-514,Ladeira da Rocha,21,,Califórnia,Fernandes de da Luz,RJ,BR,FALSE
287,141,billing,49574-218,Lagoa de Cavalcanti,46,,Santa Rita De Cássia,Fonseca,AP,BR,TRUE
288,141,billing,91164792,Viaduto Hellena da Paz,99,,Paquetá,da Cunha,PB,BR,FALSE
289,141,billing,53998759,Núcleo da Costa,1,,Piraja,Campos Paulista,MS,BR,FALSE
290,142,billing,83479230,Quadra Luigi da Luz,23,Apto 081,Colégio Batista,Guerra da Mata,ES,BR,TRUE
291,143,billing,86243-014,Pátio de Albuquerque,76,?,Canaa,Garcia,SE,BR,TRUE
292,143,secondary,37491-218,Trevo Brayan Gomes,70,,Boa União 2ª Seção,Macedo de Minas,MS,BR,FALSE
293,144,billing,11250231,Área Alexandre da Cunha,3,Apto 728,Coração Eucarístico,Vieira do Galho,ES,BR,TRUE
294,144,secondary,12086149,Lago de Casa Grande,80,,Vila Antena Montanhês,Teixeira das Flores,RN,BR,FALSE
295,145,billing,84200-141,Ladeira João Gabriel da Cunha,80,Apto 372,Goiania,Azevedo da Praia,RJ,BR,TRUE
296,145,secondary,28599-475,Recanto de Sampaio,83,,Vila Maria,Pastor,ES,BR,FALSE
297,146,billing,55779798,Parque Macedo,80,,Jonas Veiga,Aparecida,MS,BR,TRUE
298,146,secondary,94815043,Avenida de da Costa,16,,Buritis,Moura,MS,BR,FALSE
299,146,secondary,96609-635,Viela Maria Helena Gonçalves,8,,Leticia,Cavalcante,AP,BR,FALSE
300,147,billing,18426226,Via Allana Caldeira,502,Apto 594,Beira Linha,Viana de Goiás,MT,BR,TRUE
301,147,billing,53524-377,Trecho de Farias,8,,Vila Nova Paraíso,Rodrigues da Praia,SP,BR,FALSE
302,147,billing,73748-525,Esplanada Cavalcante,58,Apto 679,Bandeirantes,Barros,RO,BR,FALSE
303,148,billing,52279-294,Viela de Teixeira,35,,Embaúbas,Monteiro Paulista,RO,BR,TRUE
304,148,billing,20385407,Avenida Novais,61,,Sport Club,Cardoso,MA,BR,FALSE
305,149,billing,69575385,Estrada Rocha,476,,Lorena,Pimenta,MA,BR,TRUE
306,149,billing,14262-040,Morro de Casa Grande,7,,Vila Suzana Segunda Seção,Costela,GO,BR,FALSE
307,149,billing,11897-873,Distrito Raquel Cavalcanti,45,Apto 380,Jardim Atlântico,Silva,RN,BR,FALSE
308,150,billing,71603330,Núcleo de da Rocha,91,,Vila Da Ária,da Cruz das Pedras,RS,BR,TRUE
309,151,billing,02093-137,Setor de Aragão,11,asdf,Tirol,Leão,PR,BR,TRUE
310,151,secondary,77773-657,Lagoa Eduarda Ferreira,15,Apto 348,Camponesa 1ª Seção,Sampaio Paulista,DF,BR,FALSE
311,152,billing,11026-939,Núcleo Noah da Costa,9,,Vila Antena Montanhês,Correia,RR,BR,TRUE
312,153,billing,31351485,Alameda Maria Fernanda Almeida,56,Apto 062,Virgínia,Albuquerque das Flores,PB,BR,TRUE
313,154,billing,15144-876,Colônia Leão,48,Apto 427,Vila Maloca,da Cruz de Aragão,CE,BR,TRUE
314,154,secondary,06957-252,Área de Castro,95,,Vila Atila De Paiva,Marques,PB,BR,FALSE
315,155,billing,25828488,Chácara de Pastor,649,,Bom Jesus,Rocha Alegre,RN,BR,TRUE
316,155,secondary,94564464,Distrito Renan Pacheco,1,Apto 415,Conjunto Minas Caixa,Cassiano do Galho,MG,BR,FALSE
317,156,billing,85547-018,Recanto de Teixeira,69,Apto 014,Minas Brasil,Aparecida de Souza,RN,BR,TRUE
318,156,secondary,67250280,Vila das Neves,8,Apto 707,Gameleira,Sampaio das Pedras,AL,BR,FALSE
319,157,billing,16134079,Conjunto de Rodrigues,7,,Prado,Ferreira do Amparo,MT,BR,TRUE
320,158,billing,75428328,Residencial Milena Fernandes,6,Apto 066,São Damião,Ferreira,MS,BR,TRUE
321,158,billing,15566-166,Trecho de da Rosa,4,,Nova Pampulha,Gomes,GO,BR,FALSE
322,159,billing,05955-161,Fazenda Costela,456,,Coqueiros,da Luz,MS,BR,TRUE
323,159,secondary,82569619,Chácara Casa Grande,89,, Bandeirantes,Novais das Flores,RJ,BR,FALSE
324,160,billing,84879-896,Estrada de Barros,163,,Marajó,Monteiro,RS,BR,TRUE
325,161,billing,43692259,Chácara de Lima,42,,Acaiaca,Carvalho,PR,BR,TRUE
326,162,billing,69017-631,Chácara de Oliveira,863,,Vila Jardim Alvorada,Moura,MS,BR,TRUE
327,162,secondary,36062-230,Estrada Cecília Leão,63,,Santa Cruz,Freitas de Gonçalves,RN,BR,FALSE
328,162,secondary,29841-040,Área de Cunha,47,,Alta Tensão 2ª Seção,Sá,BA,BR,FALSE
329,163,billing,82746-352,Fazenda de Viana,26,,canadá,Albuquerque,ES,BR,TRUE
330,163,billing,69586218,Estrada Davi Lucas Santos,2,,Vila Das Oliveiras,Montenegro,SP,BR,FALSE
331,163,secondary,77903666,Fazenda Heloísa Rezende,347,Apto 813,Conjunto Celso Machado,Duarte Verde,PE,BR,FALSE
332,164,billing,50337-902,Viaduto de Peixoto,40,,Santa Cruz,Cunha da Praia,RS,BR,TRUE
333,164,secondary,13245275,Praia Gael Henrique Pacheco,40,Apto 056,Santa Maria,Novais de Araújo,PB,BR,FALSE
334,164,secondary,26524948,Campo de Montenegro,92,Apto 388,São Luiz,Abreu,RR,BR,FALSE
335,165,billing,51497776,Travessa Felipe da Cruz,71,,Sagrada Família,Macedo das Pedras,TO,BR,TRUE
336,165,billing,28226-195,Ladeira de Santos,502,,Serra Do Curral,Pacheco da Mata,DF,BR,FALSE
337,165,billing,57766-138,Praça de Fernandes,10,,Vila Nova,Sampaio,MS,BR,FALSE
338,166,billing,67832-395,Estrada de Gomes,2,Apto 941,Conjunto Califórnia I,Alves de Leão,MG,BR,TRUE
339,166,secondary,85360878,Praia Carvalho,3,,Álvaro Camargos,Porto,RR,BR,FALSE
340,166,secondary,88112099,Passarela Maria Liz Lima,37,Apto 037,Etelvina Carneiro,Vasconcelos Paulista,PE,BR,FALSE
341,167,billing,65670719,Vila de Abreu,66,Apto 743,Tupi A,Mendonça do Amparo,AL,BR,TRUE
342,167,billing,46739-316,Trevo Anthony Pastor,74,,Carmo,Souza de da Costa,RR,BR,FALSE
343,168,billing,58868102,Favela Gabriel Carvalho,726,,Cdi Jatoba,da Mata do Amparo,SP,BR,TRUE
344,168,billing,09580401,Parque Joaquim Dias,170,,Alto Vera Cruz,Pacheco,RO,BR,FALSE
345,168,billing,07388546,Fazenda Ana Luiza Siqueira,44,,Bandeirantes,Sá Verde,ES,BR,FALSE
346,169,billing,89413198,Travessa Gabriela Monteiro,9,,Estrela,Caldeira,DF,BR,TRUE
347,169,billing,54284251,Chácara Pacheco,4,Apto 594,Belvedere,Oliveira,MA,BR,FALSE
348,169,billing,94125979,Trecho de Andrade,42,Apto 887,Vila Inestan,Martins das Flores,PA,BR,FALSE
349,170,billing,62895134,Via Cunha,997,,Esperança,da Paz de da Rocha,RO,BR,TRUE
350,170,billing,08183632,Travessa de Rios,89,Apto 026,Vila Real 2ª Seção,da Cruz do Galho,CE,BR,FALSE
351,171,billing,71548185,Fazenda Câmara,2,,zilah sposito,Moraes de Leão,AL,BR,TRUE
352,171,billing,77677-192,Viaduto de Novais,192,Apto 302,São Gonçalo,Dias de Macedo,GO,BR,FALSE
353,172,billing,58923036,Parque Macedo,88,,Camponesa 1ª Seção,da Mata,SP,BR,TRUE
354,172,billing,26557-136,Travessa Kamilly Mendes,25,,Vila Madre Gertrudes 4ª Seção,Dias de Goiás,PB,BR,FALSE
355,173,billing,25744-882,Conjunto Larissa Rezende,290,,Outro,Caldeira do Campo,TO,BR,TRUE
356,174,billing,56733851,Quadra Liz da Paz,17,,Vila Da Ária,Araújo das Pedras,SP,BR,TRUE
357,175,billing,98383193,Praça Ayla Sampaio,3,,Vila Santa Monica 2ª Seção,Dias de Moraes,PA,BR,TRUE
358,176,billing,34563338,Distrito de da Cruz,69,,Cinquentenário,Vargas Alegre,PB,BR,TRUE
359,176,billing,51557826,Setor Nogueira,4,,Vista Do Sol,da Mata,RO,BR,FALSE
360,176,billing,71618628,Parque de Pacheco,84,,Nova Floresta,Cunha,RS,BR,FALSE
361,177,billing,03854-787,Estação de Jesus,419,Apto 192,Conjunto São Francisco De Assis,Borges da Serra,RR,BR,TRUE
362,178,billing,28062539,Colônia Melissa Fonseca,65,,Itatiaia,Nogueira,RN,BR,TRUE
363,178,billing,58831400,Morro Guerra,40,Apto 282,Novo Tupi,Correia de Duarte,RO,BR,FALSE
364,178,secondary,90479-865,Colônia Letícia Vieira,396,,Buraco Quente,Casa Grande,SP,BR,FALSE
365,179,billing,08628-685,Lago Otto da Rosa,16,Apto 882,Embaúbas,Oliveira,CE,BR,TRUE
366,180,billing,87289-467,Favela de Gonçalves,71,,Dom Cabral,Almeida,PI,BR,TRUE
367,181,billing,60172-628,Feira Costela,14,,São Benedito,Viana do Amparo,MA,BR,TRUE
368,181,secondary,16343031,Vila Brito,46,,Vila São Francisco,Lopes da Serra,SP,BR,FALSE
369,181,secondary,84554140,Vereda de Farias,79,,Conjunto Bonsucesso,Oliveira,MS,BR,FALSE
370,182,billing,10848610,Pátio Caio Sousa,3,Apto 604,Nova Gameleira,Porto,AM,BR,TRUE
371,183,billing,49538-916,Lagoa da Mota,1,,Nova Floresta,Pires do Amparo,PI,BR,TRUE
372,183,billing,57321-650,Viela da Mota,93,,Sport Club,Ferreira,GO,BR,FALSE
373,183,billing,07110-729,Núcleo de Alves,13,,Marajó,Lima,PA,BR,FALSE
374,184,billing,14853-331,Chácara Thomas Marques,555,Apto 129,Sion,da Rocha,SP,BR,TRUE
375,184,billing,20288152,Rodovia Pastor,22,Apto 768,Acaba Mundo,Castro,PA,BR,FALSE
376,185,billing,25050-732,Trevo Davi Lucas da Conceição,143,,Goiania,Fonseca,AL,BR,TRUE
377,185,secondary,74962383,Lago de da Rocha,4,Apto 765,Grotinha,Peixoto,RJ,BR,FALSE
378,185,billing,28580-330,Pátio de Porto,51,Apto 863,Palmares,Pastor,RS,BR,FALSE
379,186,billing,85050487,Colônia de Farias,205,Apto 823,Piratininga,Cavalcante de Caldeira,AL,BR,TRUE
380,186,billing,74447939,Vila Barbosa,81,Apto 400,Dom Bosco,Fogaça das Flores,PE,BR,FALSE
381,187,billing,86573-744,Parque de Guerra,80,,Cidade Jardim Taquaril,Gonçalves,MG,BR,TRUE
382,187,billing,47412081,Aeroporto de Correia,48,Apto 825,Grajaú,Vieira,PI,BR,FALSE
383,187,billing,04393-516,Conjunto Gonçalves,857,,Mliionario,Sales,PA,BR,FALSE
384,188,billing,84803-163,Recanto Rebeca Azevedo,35,,Guaratã,da Cruz,MT,BR,TRUE
385,189,billing,76429839,Aeroporto Costela,653,,Cidade Jardim Taquaril,Aparecida do Galho,RS,BR,TRUE
386,189,secondary,32987-340,Chácara da Cunha,597,,Petropolis,da Mata do Amparo,DF,BR,FALSE
387,189,billing,70499-096,Setor Davi Luiz Pereira,75,TBD,Paulo Vi,Pimenta,MG,BR,FALSE
388,190,billing,03405736,Trecho de Brito,9,,Santa Monica,da Rocha,SE,BR,TRUE
389,190,billing,75694307,Esplanada de Caldeira,887,Apto 169,Tupi A,Gomes,MT,BR,FALSE
390,190,billing,23634-110,Setor Bianca Macedo,267,,Itaipu,Gomes,MT,BR,FALSE
391,191,billing,28182-912,Sítio Sophie Moraes,52,,Teixeira Dias,Pinto,MG,BR,TRUE
392,191,secondary,84158553,Fazenda Davi Santos,83,,São Luiz,Costela do Campo,PE,BR,FALSE
393,191,billing,59670-716,Jardim de da Cunha,514,,Acaba Mundo,Araújo,SC,BR,FALSE
394,192,billing,07560-231,Praça das Neves,8,,Vila São Francisco,Castro de Pacheco,PA,BR,TRUE
395,192,secondary,28854273,Ladeira de da Luz,379,,Luxemburgo,Camargo do Amparo,RR,BR,FALSE
396,192,secondary,66547587,Vila de Rios,27,,Cidade Nova,Sampaio,MT,BR,FALSE
397,193,billing,92590677,Sítio Duarte,16,,Vila São Francisco,Melo,MA,BR,TRUE
398,193,secondary,04025600,Condomínio Murillo Brito,86,Apto 752,Ribeiro De Abreu,Macedo,AM,BR,FALSE
399,193,billing,79717635,Pátio Vieira,82,,Conjunto Capitão Eduardo,Sales,MA,BR,FALSE
400,194,billing,88176762,Praia Andrade,55,Apto 316,Vila Cloris,Oliveira,AP,BR,TRUE
401,195,billing,84647-256,Lago Gomes,38,,Vila Da Paz,Rodrigues,DF,BR,TRUE
402,196,billing,90615-502,Campo Rnean da Cunha,8,,Europa,Carvalho,BA,BR,TRUE
403,197,billing,66766540,Fazenda Luiz Henrique da Mota,71,,Serrano,Câmara Alegre,ES,BR,TRUE
404,197,secondary,86178058, Feira Moreira,6,,Pedreira Padro Lopes,Cirino,AM,BR,FALSE
405,197,billing,67886455,Conjunto Julia Camargo,11,Apto 705,Vila Esplanada,Monteiro do Sul,MS,BR,FALSE
406,198,billing,95086874,Chácara José Vargas,95,,Tupi A,Rezende da Serra,MT,BR,TRUE
407,199,billing,92635-600,Via Marcelo Farias,61,Apto 179,Santa Tereza,Sales de Fonseca,AP,BR,TRUE
408,199,billing,78495312,Estrada Vitor Teixeira,95,Apto 019,Santa Helena,Sales da Serra,AM,BR,FALSE
409,200,billing,46164615,Vila Lopes,33,Apto 224,São Pedro,Aparecida de Sousa,RO,BR,TRUE
410,200,billing,01481297,Vale Novais,940,,Urca,da Cruz dos Dourados,SP,BR,FALSE
411,201,billing,81268-179,Aeroporto Siqueira,9,,Barro Preto,Duarte,PE,BR,TRUE
412,201,billing,58081403,Lago Silva,6,Apto 081,Vila Madre Gertrudes 4ª Seção,Fernandes,MG,BR,FALSE
413,201,secondary,58699021,Campo Brito,56,,Nova Gameleira,Carvalho,RS,BR,FALSE
414,202,billing,24676428,Distrito Santos,99,,Santa Lúcia,Gonçalves,SP,BR,TRUE
415,202,billing,07498849,Largo de Peixoto,3,Apto 609,Confisco,da Cruz,ES,BR,FALSE
416,203,billing,46565716,Morro Mariane Moraes,4,,Alto Das Antenas,Oliveira da Praia,AL,BR,TRUE
417,203,secondary,38964-164,Área Sarah Gomes,69,Apto 322,Gutierrez,Almeida,PR,BR,FALSE
418,204,billing,48764126,Favela Rios,855,,Granja De Freitas,Nogueira das Flores,AM,BR,TRUE
419,204,billing,58393408,Núcleo da Mata,82,,São Benedito,Nunes da Prata,PE,BR,FALSE
420,204,secondary,92069656,Estrada de Cavalcanti,79,Apto 276,Vila Madre Gertrudes 1ª Seção,Carvalho,ES,BR,FALSE
421,205,billing,83127-534,Setor Costela,695,Apto 780,Conjunto Floramar,Moraes,AC,BR,TRUE
422,206,billing,77106294,Alameda João Felipe Souza,59,,Horto Florestal,Câmara de Vasconcelos,MS,BR,TRUE
423,207,billing,41439103,Feira Sousa,9,,Novo Tupi,Martins Verde,RS,BR,TRUE
424,208,billing,66747720,Colônia de Barros,5,,Aarão Reis,Moraes,GO,BR,TRUE
425,209,billing,78260187,Recanto Cecilia Ramos,53,Apto 225,Engenho Nogueira,Pimenta,BA,BR,TRUE
426,210,billing,42577727,Jardim Eloá Machado,30,Apto 188,Santo Agostinho,Cirino de Minas,AM,BR,TRUE
427,211,billing,84603-638,Trecho Gonçalves,978,,Buritis,Cavalcanti do Sul,SP,BR,TRUE
428,211,billing,75983-589,Praia Maria Laura Araújo,49,,Vila Jardim Alvorada,Moura,MT,BR,FALSE
429,211,billing,20254616,Viaduto de Santos,59,,Nova Cachoeirinha,Ramos de Machado,PE,BR,FALSE
430,212,billing,89863613,Largo de Pinto,35,,Vila Minaslandia,Camargo,RR,BR,TRUE
431,212,billing,72350-194,Favela Maya Mendonça,762,,Vila Independencia 2ª Seção,Montenegro,SE,BR,FALSE
432,212,secondary,54997-791,Recanto de Novaes,12,Apto 081,Alto Das Antenas,Brito,SC,BR,FALSE
433,213,billing,28669-062,Chácara Aurora Mendonça,69,Apto 149,Vila São Dimas,Nunes,RR,BR,TRUE
434,213,billing,71080-045,Vila de Mendes,34,,Vila Dos Anjos,Mendes,RO,BR,FALSE
435,214,billing,96652-948,Área Ferreira,8,,Casa Branca,Cassiano de Souza,MT,BR,TRUE
436,215,billing,23433536,Núcleo Manuela Rodrigues,87,,Engenho Nogueira,Silveira Grande,MG,BR,TRUE
437,215,secondary,87503-104,Via de Pastor,29,,Grotinha,Melo,PR,BR,FALSE
438,215,secondary,28061990,Jardim Isabel Gonçalves,89,,Vila De Sá,Melo Grande,SE,BR,FALSE
439,216,billing,71243566,Viaduto de da Cruz,4,,Conjunto Califórnia I,Sá do Oeste,MG,BR,TRUE
440,217,billing,25587-673,Aeroporto Maria Júlia Novais,1,Apto 728,Vila Madre Gertrudes 1ª Seção,Rezende,RN,BR,TRUE
441,217,billing,76461-261,Vale Nicolas Ribeiro,23,Apto 962,Belvedere,Farias de Gonçalves,RR,BR,FALSE
442,218,billing,43909-519,Passarela Isadora Cunha,1,Apto 636,Cônego Pinheiro 1ª Seção,Vieira,AL,BR,TRUE
443,218,secondary,16407-870,Rodovia Henrique Borges,45,Apto 739,Nova Esperança,Castro do Amparo,RS,BR,FALSE
444,219,billing,95986777,Avenida de Farias,94,,União,Melo,AP,BR,TRUE
445,220,billing,99699154,Sítio de Cirino,10,,Vila Do Pombal,Oliveira,ES,BR,TRUE
446,220,secondary,13268937,Pátio Asafe Castro,4,,Olaria,Barbosa da Praia,PR,BR,FALSE
447,220,billing,12918-425,Trecho Fogaça,81,Apto 655,Saudade,Cassiano,ES,BR,FALSE
448,221,billing,52858-706,aeroporto viana,92,,Vila São Paulo,Pereira,ES,BR,TRUE
449,222,billing,52878971,Estrada Clara Peixoto,84,Apto 268,Vila Esplanada,Sousa do Amparo,GO,BR,TRUE
450,223,billing,45507-283,Aeroporto Campos,950,,São Paulo,Nogueira,PR,BR,TRUE
451,223,secondary,64505-810,Rua Antônio Caldeira,9,Apto 867,Unidas,da Luz de da Cunha,PR,BR,FALSE
452,223,secondary,19378-866,Parque Viana,66,,Garças,da Conceição,MA,BR,FALSE
453,224,billing,74963-379,Distrito Vieira,92,Apto 191,Mantiqueira,Cirino,DF,BR,TRUE
454,224,secondary,43873-450,Esplanada Igor Peixoto,60,,Castelo,da Cunha,PR,BR,FALSE
455,225,billing,60979629,Ladeira Fogaça,477,,Nova America,Almeida Verde,PI,BR,TRUE
456,225,secondary,91981-747,Fazenda de Gomes,45,,Vila Aeroporto Jaraguá,Ramos de Moura,PE,BR,FALSE
457,226,billing,87489-557,Feira Camargo,584,,Heliopolis,Azevedo das Pedras,ES,BR,TRUE
458,227,billing,25747-774,Praia Porto,31,Apto 384,São Benedito,Macedo de Freitas,MG,BR,TRUE
459,227,secondary,91898755,Trecho Stephany Câmara,12,,Vila  Cloris,Araújo,MT,BR,FALSE
460,227,billing,54517365,Núcleo de da Paz,6,,Vila Olhos D'água,Oliveira,ES,BR,FALSE
461,228,billing,42462-712,Vale da Conceição,70,Apto 533,Marmiteiros,Silva,MS,BR,TRUE
462,228,billing,59809-628,Condomínio Peixoto,90,Apto 787,Vila Santo Antônio Barroquinha,Porto do Amparo,PE,BR,FALSE
463,229,billing,73763097,Fazenda Olívia Silveira,76,Apto 609,Santa Margarida,Montenegro de Duarte,MT,BR,TRUE
464,229,billing,04450729,Esplanada Benjamim Rodrigues,1,Apto 793,Vila Nova Cachoeirinha 1ª Seção,Sales,BA,BR,FALSE
465,230,billing,52782-546,Alameda Farias,641,,Novo Das Industrias,Campos de Azevedo,PB,BR,TRUE
466,230,secondary,53987-245,Chácara de Silva,187,Apto 884,Ademar Maldonado,Farias de Silva,MT,BR,FALSE
467,231,billing,80536597,Praça Moreira,69,Apto 070,Maravilha,Correia,AL,BR,TRUE
468,232,billing,96721-281,Parque Ágatha da Cruz,370,,Salgado Filho,Câmara dos Dourados,RJ,BR,TRUE
469,232,billing,14924137,Recanto da Costa,7,,Vila Madre Gertrudes 1ª Seção,Nunes,AL,BR,FALSE
470,233,billing,83068-483,Rua Josué Lima,42,,São Jorge 1ª Seção,Lima Alegre,RO,BR,TRUE
471,233,billing,06775-595,Feira Beatriz da Rocha,1,Apto 577,São Luiz,Fogaça,AC,BR,FALSE
472,233,secondary,02589-881,Vereda Nogueira,95,Apto 723,Mangueiras,Montenegro de da Rocha,SP,BR,FALSE
473,234,billing,72080-241,Lago Barros,80,,Vila Paraíso,Pacheco de Goiás,AM,BR,TRUE
474,234,secondary,60816-115,Núcleo de Pires,26,,Flamengo,Almeida Paulista,PB,BR,FALSE
475,235,billing,00045-840,Sítio de Pastor,82,,Alto Das Antenas,Oliveira do Norte,RS,BR,TRUE
476,235,billing,49493-565,Vila de Rezende,703,Apto 383,Nossa Senhora Da Conceição,Mendonça Grande,CE,BR,FALSE
477,236,billing,55817-083,Morro Azevedo,52,,Independência,Guerra de Goiás,RO,BR,TRUE
478,236,billing,00453980,Vila Ísis Teixeira,367,Apto 514,Aguas Claras,Camargo dos Dourados,AL,BR,FALSE
479,236,billing,31709-816,Setor Gustavo Câmara,4,Apto 846,Vale Do Jatoba,Rocha,CE,BR,FALSE
480,237,billing,50164546,Distrito Ester Macedo,31,,Santa Monica,Câmara das Pedras,AM,BR,TRUE
481,237,billing,76987622,Morro de Monteiro,547,,Marieta 2ª Seção,Novais,AL,BR,FALSE
482,238,billing,17331-571,Área Agatha Cavalcanti,51,,Floresta,Machado de Minas,PA,BR,TRUE
483,238,billing,04415-264,Morro Melissa Sousa,79,,Vila Pilar,Siqueira da Praia,GO,BR,FALSE
484,238,billing,91378049,Residencial de Lima,40,,Xodo-Marize,Macedo,ES,BR,FALSE
485,239,billing,52427-607,Viaduto Isaque das Neves,54,Apto 026,Vila Madre Gertrudes 4ª Seção,Correia,MS,BR,TRUE
486,240,billing,42555618,Distrito Lopes,41,Apto 841,Santa Efigênia,Ferreira de Minas,TO,BR,TRUE
487,240,billing,95425275,Núcleo Guerra,980,,Horto,Ramos do Galho,CE,BR,FALSE
488,241,billing,72712633,Área Léo Ribeiro,937,Apto 132,Nossa Senhora Do Rosário,Castro de Machado,ES,BR,TRUE
489,241,secondary,26277674,Vale Bruna Montenegro,519,,Vila Santo Antônio,Nascimento dos Dourados,RS,BR,FALSE
490,241,secondary,49294-499,Campo Costa,67,,Vila Cemig,Castro de Siqueira,SP,BR,FALSE
491,242,billing,68490-536,Praça de Macedo,132,Apto 316,Casa Branca,Caldeira,PR,BR,TRUE
492,242,secondary,90534-038,Setor de Câmara,23,,Vila Da Paz,Vieira do Campo,PE,BR,FALSE
493,243,billing,16648023,Conjunto Stephany Araújo,4,Apto 889,Vila Copasa,Correia de Minas,AM,BR,TRUE
494,243,billing,43978-157,Jardim Borges,29,,Alto Das Antenas,Vasconcelos das Pedras,AC,BR,FALSE
495,243,billing,23650-460,Pátio Rezende,52,Apto 789,Céu Azul,Fernandes,AM,BR,FALSE
496,244,billing,61350621,Rua da Rocha,2,,LARANJEIRAS,Pimenta de Pacheco,PR,BR,TRUE
497,244,secondary,62981099,Via Daniela Cirino,78,,Nova Gameleira,Aragão da Prata,DF,BR,FALSE
498,245,billing,81682-140,Fazenda Maria Julia Costa,9,Apto 714,Vila Rica,Pacheco,AC,BR,TRUE
499,246,billing,90920056,Passarela Vieira,8,Apto 024,Santa Helena,Moraes Alegre,RS,BR,TRUE
500,247,billing,98889-213,Quadra da Conceição,315,Apto 293,Conjunto Paulo Vi,Oliveira,PB,BR,TRUE
